"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"GRi3E6d9";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-24;"Inactif récent";31;2020-07-24;1970-01-01;"Inactif récent";0;0;0;0;50;1970-01-01;2.14080371;13.52191935;"ARENE DE LUTTE";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"q3T3QKVV";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;117.5;1970-01-01;2.089686;13.49281552;"KARAGUE RIVE DROITE 1";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";531;"Jamais visité";"Non"
"q3T3QKVV";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-21;"Actif";3;2020-08-21;2020-08-20;"Actif";0;0;0;0;5597.5;1970-01-01;2.089686;13.49281552;"KARAGUE RIVE DROITE 1";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";980;"Jamais visité";"Non"
"WhqfBvYV";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-03-11;"Inactif âgé";142;2020-03-11;1970-01-01;"Inactif âgé";0;0;0;0;117.5;1970-01-01;2.32789;12.95285;"BOKKI";"Système";"BOKKI";"Rural";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";0;"Jamais visité";"Non"
"WhqfBvYV";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";8;2020-03-11;2020-08-16;"Actif";0;0;0;0;1132.5;1970-01-01;2.09797912;13.50115448;"UNIVERSITE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";15;"Jamais visité";"Non"
"2007JGPf";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-22;"Actif";9;2020-07-22;2020-05-30;"Actif";0;0;0;0;245.5;2020-07-22;3.16255833333333;12.1641583333333;"OUNA";"Visites";"OUNA";"Rural";"Gaya 2";"Sud";"Dosso";"Oui";5;"N'a pas réagi";"Non"
"2007JGPf";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-22;"Inactif récent";33;2020-07-22;2020-05-30;"Inactif récent";0;0;0;0;245.5;2020-07-22;3.16255833333333;12.1641583333333;"OUNA";"Visites";"OUNA";"Rural";"Gaya 2";"Sud";"Dosso";"Non";0;"Non visité";"Non"
"0gC0m9Z0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-06-25;"Actif";10;1019500;0;0;1782.33;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";41441;"Jamais visité";"Oui"
"0gC0m9Z0";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-08;"Actif";16;2020-08-08;2020-08-04;"Actif";0;0;0;0;8098.33;1970-01-01;2.09805556;13.53805556;"ORTN_AIRTEL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";46065;"Jamais visité";"Oui"
"cF2hxrPQ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-06-11;"Actif";1;250;0;0;3.5;1970-01-01;7.9655;16.947167;"AGADEZ  DOUANE";"Système";"AGADEZ";"Urbain";"Agadez 1";"Sud";"Agadez";"Jamais";2;"Jamais visité";"Non"
"cF2hxrPQ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-17;"Actif";7;2020-08-17;2020-06-11;"Actif";0;0;0;0;4.25;1970-01-01;7.988167;16.971167;"AGADEZ MOOV OLD VILLE";"Système";"AGADEZ";"Urbain";"Agadez 5";"Sud";"Agadez";"Jamais";76;"Jamais visité";"Non"
"Qw9WLw1v";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;10.2;1970-01-01;2.11036212;13.51304292;"PETIT MARCHE";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";2421;"Jamais visité";"Oui"
"Qw9WLw1v";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;1970-01-01;"Actif";0;0;0;0;855.2;1970-01-01;2.11036212;13.51304292;"PETIT MARCHE";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";845;"Jamais visité";"Non"
"xa3EFwbz";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;1970-01-01;"Actif";0;0;0;0;3000;1970-01-01;2.09408755;13.55539747;"BOBIEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";3000;"Jamais visité";"Oui"
"ssR8ANXC";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-03-11;"Inactif âgé";142;2020-03-11;1970-01-01;"Inactif âgé";0;0;0;0;42.2;1970-01-01;4.03864412;13.63977557;"DOGONDOUTCHI";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"ssR8ANXC";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-03-11;"Inactif âgé";166;2020-03-11;1970-01-01;"Inactif âgé";0;0;0;0;42.2;1970-01-01;4.03864412;13.63977557;"DOGONDOUTCHI";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"bzPViZQz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-14;"Actif";17;2020-07-14;2020-07-08;"Actif";0;0;0;0;0.72;1970-01-01;7.981;16.971333;"AGADEZ HILIN SARKI";"Système";"AGADEZ";"Urbain";"Agadez 3";"Sud";"Agadez";"Jamais";527;"Jamais visité";"Non"
"bzPViZQz";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-14;"Inactif récent";41;2020-07-14;2020-07-08;"Inactif récent";0;0;0;0;0.72;1970-01-01;7.981;16.971333;"AGADEZ HILIN SARKI";"Système";"AGADEZ";"Urbain";"Agadez 3";"Sud";"Agadez";"Jamais";0;"Jamais visité";"Non"
"Bu0AlYUY";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-25;"Actif";2;1500;0;0;847.12;1970-01-01;2.07595567;13.56736499;"CENTRE_AERE_BCEAO";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";152378;"Jamais visité";"Oui"
"Bu0AlYUY";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-22;"Actif";1;70000;0;0;894.27;1970-01-01;2.07595567;13.56736499;"CENTRE_AERE_BCEAO";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";93337;"Jamais visité";"Oui"
"dPFpiqIS";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";1;200;1;175;65.62;2020-08-24;9.00672506666667;13.8023404;"ZINDER NASSARAWA IDI";"Visites";"ZINDER";"Urbain";"Zinder 2";"Centre";"Zinder";"Oui";5;"Nouveau PDV visité";"Non"
"hlVWYq0B";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-08;"Inactif récent";53;2020-06-08;2020-06-08;"Inactif récent";0;0;0;0;99.55;1970-01-01;4.0221666666667;13.64625;"DOUTCHI_II";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"hlVWYq0B";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-08;"Inactif récent";77;2020-06-08;2020-06-08;"Inactif récent";0;0;0;0;99.55;1970-01-01;4.0221666666667;13.64625;"DOUTCHI_II";"Système";"DOGONDOUTCHI";"Urbain";"Doutchi 1";"Est";"Dosso";"Jamais";0;"Jamais visité";"Non"
"m0XYmylF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-18;"Actif";13;1970-01-01;2020-07-18;"Actif";0;0;0;0;101.5;1970-01-01;8.87919853;14.97219606;"TANOUT";"Système";"TANOUT";"Urbain";"Tanout";"Nord";"Zinder";"Jamais";2;"Jamais visité";"Non"
"m0XYmylF";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-07;"Actif";17;2020-08-07;2020-07-18;"Actif";0;0;0;0;2.5;2020-08-07;8.879375;14.97351;"TANOUT";"Visites";"TANOUT";"Urbain";"Tanout";"Nord";"Zinder";"Oui";1;"A maintenu son statut";"Non"
"M9LQaT3G";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;2020-07-27;"Actif";0;0;0;0;368.84;2020-07-27;2.087115;13.5735566666667;"TCHANGAREY";"Visites";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Oui";913;"A maintenu son statut";"Non"
"M9LQaT3G";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;2020-08-22;2020-08-22;"Actif";0;0;0;0;3.85;2020-08-20;2.086;13.5725166666667;"TCHANGAREY";"Visites";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Oui";736;"A maintenu son statut";"Non"
"rU7NFhht";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;2020-07-21;"Actif";0;0;0;0;41.93;2020-07-21;3.19659;13.05128;"DOSSO_SAMARIA_OUDOUN_KOUKOU";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";13;"A maintenu son statut";"Non"
"rU7NFhht";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-21;"Inactif récent";34;2020-07-21;2020-07-21;"Inactif récent";0;0;0;0;41.93;2020-07-21;3.19659;13.05128;"DOSSO_SAMARIA_OUDOUN_KOUKOU";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Non";0;"Non visité";"Non"
"4X86YbLZ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-29;"Actif";0;0;0;0;16.5;2020-07-29;3.19532833333333;13.0394283333333;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";402;"A maintenu son statut";"Non"
"4X86YbLZ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-29;"Futur inactif";26;2020-07-29;2020-07-29;"Futur inactif";0;0;0;0;16.5;2020-07-29;3.19532833333333;13.0394283333333;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Non";0;"Non visité";"Non"
"kc6e3Zcg";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-10;"Futur inactif";21;2020-07-10;1970-01-01;"Futur inactif";0;0;0;0;3.95;1970-01-01;5.287222;14.886167;"ECOLE CHEIK HAMDAN";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";1111;"Jamais visité";"Oui"
"kc6e3Zcg";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-09;"Actif";15;2020-08-09;1970-01-01;"Actif";0;0;0;0;58.95;1970-01-01;5.287222;14.886167;"ECOLE CHEIK HAMDAN";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";555;"Jamais visité";"Non"
"Nz4uhj4X";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;1890;2020-07-29;3.19276333333333;13.0434883333333;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";351;"A maintenu son statut";"Non"
"Nz4uhj4X";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-13;"Actif";19;1900;0;0;1862;2020-08-18;3.19267166666667;13.0433583333333;"DOSSO 500";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";672;"A maintenu son statut";"Non"
"7ZhPTe3B";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;1970-01-01;"Actif";0;0;0;0;441;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";12179;"Jamais visité";"Oui"
"W8TVsdOY";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;1970-01-01;"Actif";0;0;0;0;463.82;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";420;"Jamais visité";"Non"
"W8TVsdOY";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-04;"Actif";20;2020-08-04;1970-01-01;"Actif";0;0;0;0;1515.82;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";252;"Jamais visité";"Non"
"QZFgVAz7";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-17;"Inactif récent";44;1970-01-01;2020-06-17;"Inactif récent";0;0;0;0;507.5;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"QZFgVAz7";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";1;500;1;500;520;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";13;"Jamais visité";"Non"
"V08ZUBRP";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-19;"Actif";0;0;0;0;12251.12;1970-01-01;2.11196172;13.52273191;"PHARMACIE DEZEYBON";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";6162;"Jamais visité";"Oui"
"V08ZUBRP";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;2020-08-22;2020-07-19;"Actif";0;0;0;0;3776.12;1970-01-01;2.10825;13.532389;"STADE GSK";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";4025;"Jamais visité";"Oui"
"y3hco190";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-22;"Actif";9;2020-07-22;1970-01-01;"Actif";0;0;0;0;512;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";855;"Jamais visité";"Non"
"y3hco190";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-22;"Inactif récent";33;2020-07-22;1970-01-01;"Inactif récent";0;0;0;0;512;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"BifxVqe3";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-12;"Actif";19;2020-07-12;2020-05-30;"Actif";0;0;0;0;96.5;2020-07-26;6.70005333333333;13.662645;"GUIDAN ROUMJI";"Visites";"GUIDAN ROUMDJI";"Urbain";"Guidan Roumdji";"Sud";"Maradi";"Oui";1;"A maintenu son statut";"Non"
"BifxVqe3";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-17;"Actif";7;2020-08-17;2020-08-17;"Actif";0;0;0;0;89.2;2020-07-26;6.70005333333333;13.662645;"GUIDAN ROUMJI";"Visites";"GUIDAN ROUMDJI";"Urbain";"Guidan Roumdji";"Sud";"Maradi";"Non";13;"Non visité";"Non"
"lwcHCMro";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";1;100;0;0;1193;1970-01-01;2.18196536;13.46889294;"AEROPORT QUARTIER";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";368;"Jamais visité";"Non"
"lwcHCMro";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;1970-01-01;"Actif";2;200;0;0;1833;1970-01-01;2.18196536;13.46889294;"AEROPORT QUARTIER";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";170;"Jamais visité";"Non"
"O3LWGzZY";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;2020-05-31;"Actif";0;0;0;0;7.5;2020-07-21;8.998765;13.8056083333333;"ZINDER 801";"Visites";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Oui";1;"A maintenu son statut";"Non"
"O3LWGzZY";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-21;"Inactif récent";34;2020-07-21;2020-05-31;"Inactif récent";0;0;0;0;7.5;2020-07-21;8.998765;13.8056083333333;"ZINDER 801";"Visites";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Non";0;"Non visité";"Non"
"5l8kUI1d";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-23;2020-07-24;"Actif";0;0;0;0;20321.7;2020-07-21;2.06664666666667;13.5607633333333;"CITÉ_SONUCI";"Visites";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Oui";4874;"A maintenu son statut";"Oui"
"5l8kUI1d";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-16;"Actif";1;100;0;0;28.7;2020-07-21;2.06664666666667;13.5607633333333;"CITÉ_SONUCI";"Visites";"NIAMEY";"Urbain";"Petit Marché 2";"Petit Marché";"Niamey";"Non";407;"Non visité";"Non"
"rtXPejWi";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;691;2020-07-29;3.20649;13.04259;"DOSSO 501";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";2719;"A maintenu son statut";"Oui"
"rtXPejWi";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;2020-08-22;2020-08-03;"Actif";0;0;0;0;33436.5;2020-08-18;3.20629;13.04319;"DOSSO_TONDOBON";"Visites";"DOSSO";"Urbain";"Dosso 2";"Centre";"Dosso";"Oui";2546;"A maintenu son statut";"Oui"
"GBlhthGF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-25;"Actif";6;2020-07-25;2020-07-23;"Actif";0;0;0;0;77342;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";44032;"Jamais visité";"Oui"
"GBlhthGF";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-10;"Actif";14;2020-08-10;2020-07-23;"Actif";0;0;0;0;369.5;1970-01-01;2.0799302;13.52637744;"AMBASSADE LYBIE";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";777;"Jamais visité";"Non"
"Aumlb8wB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;12024.51;1970-01-01;2.08894244;13.53534322;"CLINIQUE PLATEAU";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";22710;"Jamais visité";"Oui"
"Aumlb8wB";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;1970-01-01;"Actif";1;120000;0;0;30377.01;1970-01-01;2.08894244;13.53534322;"CLINIQUE PLATEAU";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";18352;"Jamais visité";"Oui"
"KvDtkTRE";2020-07-01;2020-07-31;"Orange Shop Agent";"ONE";"Orange";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;2537900;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"KvDtkTRE";2020-08-01;2020-08-24;"Orange Shop Agent";"ONE";"Orange";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";7;1854000;6;789000;1744200;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"VMxPVNgO";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-19;"Actif";12;2020-07-19;1970-01-01;"Actif";0;0;0;0;261.6;1970-01-01;7.12788889;13.49197223;"MARADI UNIVERSITE";"Système";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Jamais";195;"Jamais visité";"Non"
"VMxPVNgO";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-19;"Inactif récent";36;2020-07-19;1970-01-01;"Inactif récent";0;0;0;0;261.6;1970-01-01;7.12788889;13.49197223;"MARADI UNIVERSITE";"Système";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"pXwDszTO";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-17;"Actif";7;2020-08-17;1970-01-01;"Actif";0;0;0;0;9012;1970-01-01;8.011167;16.977667;"AGADEZ SABON GARI";"Système";"AGADEZ";"Urbain";"Agadez 2";"Sud";"Agadez";"Jamais";212;"Jamais visité";"Non"
"GHp8XMYY";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-24;"Actif";0;0;0;0;3641.5;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";42042;"Jamais visité";"Oui"
"GHp8XMYY";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-22;"Actif";0;0;0;0;53005;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";20713;"Jamais visité";"Oui"
"ymHhVJG2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-05-15;"Actif";0;0;0;0;63.84;1970-01-01;2.14080371;13.52191935;"ARENE DE LUTTE";"Système";"NIAMEY";"Urbain";"Wadata 4";"Wadata";"Niamey";"Jamais";7878;"Jamais visité";"Oui"
"ymHhVJG2";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-05-15;"Actif";3;30500;0;0;70813.54;2020-08-20;2.12702666666667;13.5373283333333;"RIMBO COURANT NORD";"Visites";"NIAMEY";"Urbain";"Grand Marché 1";"Grand Marché";"Niamey";"Oui";19719;"A maintenu son statut";"Oui"
"QVTPtfgQ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;2020-07-17;"Actif";0;0;0;0;88.25;1970-01-01;7.988167;16.971167;"AGADEZ MOOV OLD VILLE";"Système";"AGADEZ";"Urbain";"Agadez 5";"Sud";"Agadez";"Jamais";13;"Jamais visité";"Non"
"QVTPtfgQ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";38;2020-07-17;2020-07-17;"Inactif récent";0;0;0;0;88.25;1970-01-01;7.988167;16.971167;"AGADEZ MOOV OLD VILLE";"Système";"AGADEZ";"Urbain";"Agadez 5";"Sud";"Agadez";"Jamais";0;"Jamais visité";"Non"
"ifqhD9hj";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-06-27;"Actif";0;0;0;0;45575;1970-01-01;2.08948486;13.57733299;"TCHANGAREY";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";550;"Jamais visité";"Non"
"ifqhD9hj";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-20;"Actif";4;2020-08-20;2020-06-27;"Actif";0;0;0;0;44655;1970-01-01;2.08948486;13.57733299;"TCHANGAREY";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";4080;"Jamais visité";"Oui"
"fLeV9Qih";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";4;2020-07-27;2020-07-13;"Actif";0;0;0;0;3318.76;1970-01-01;5.24713577;13.8028078;"KONNI 711";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";54;"Jamais visité";"Non"
"fLeV9Qih";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-22;"Actif";3;1600;0;0;4761.26;1970-01-01;5.24713577;13.8028078;"KONNI 711";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";1193;"Jamais visité";"Oui"
"8Y0BnSGv";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-04-22;"Inactif âgé";100;2020-04-22;2020-04-16;"Inactif âgé";0;0;0;0;35;1970-01-01;2.2045;13.45711;"AÉROPORT CHÂTEAU";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"8Y0BnSGv";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-04-22;"Inactif âgé";124;2020-04-22;2020-04-16;"Inactif âgé";0;0;0;0;35;1970-01-01;2.2045;13.45711;"AÉROPORT CHÂTEAU";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
