"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"Lp9FHMFl";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";1;500;0;0;48.6;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";10;"Jamais visité";"Non"
"Lp9FHMFl";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";16;2020-07-31;1970-01-01;"Actif";0;0;0;0;48.6;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"NT7eYaHR";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-05;"Futur inactif";26;2020-07-05;2020-06-15;"Futur inactif";0;0;0;0;230;1970-01-01;5.287222;14.886167;"ECOLE CHEIK HAMDAN";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";265;"Jamais visité";"Non"
"NT7eYaHR";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-05;"Inactif récent";42;2020-07-05;2020-06-15;"Inactif récent";0;0;0;0;230;1970-01-01;5.287222;14.886167;"ECOLE CHEIK HAMDAN";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"cC2mimIe";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";3;7000;0;0;2649.35;1970-01-01;5.2735;14.884944;"TAHOUA_CERCLE_MESS";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";2005;"Jamais visité";"Oui"
"cC2mimIe";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;1970-01-01;"Actif";0;0;0;0;45.85;1970-01-01;2.102139;13.56775;"FRANCOPHONIE AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";2047;"Jamais visité";"Oui"
"WYSNNNd0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-23;"Inactif récent";38;2020-06-23;2020-06-23;"Inactif récent";0;0;0;0;468;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"WYSNNNd0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-06-23;"Inactif récent";54;2020-06-23;2020-06-23;"Inactif récent";0;0;0;0;468;1970-01-01;5.27256423;14.89363192;"TAHOUA 700";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"dNk7zgqF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;1198.5;1970-01-01;8.9961;13.81135;"ZINDER GARIN MALAM";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";1170;"Jamais visité";"Oui"
"dNk7zgqF";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-03;"Actif";13;2020-08-03;1970-01-01;"Actif";0;0;0;0;208.5;1970-01-01;8.9961;13.81135;"ZINDER GARIN MALAM";"Système";"ZINDER";"Urbain";"Zinder 1";"Centre";"Zinder";"Jamais";10;"Jamais visité";"Non"
"EPFtZuWG";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-26;"Actif";5;2020-07-26;2020-05-08;"Actif";0;0;0;0;74.59;2020-07-14;2.13703333333333;13.52876;"BANDABARI";"Visites";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Oui";662;"A maintenu son statut";"Non"
"EPFtZuWG";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-12;2020-08-09;"Actif";0;0;0;0;7.26;2020-07-14;2.13703333333333;13.52876;"BANDABARI";"Visites";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Non";1149;"Non visité";"Oui"
"80141E1s";2020-07-01;2020-07-31;"Half Wholesaler";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;4793.95;1970-01-01;2.09980556;13.54994445;"DAR SALAM PAVÉ";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";9545;"Jamais visité";"Oui"
"80141E1s";2020-08-01;2020-08-16;"Half Wholesaler";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;1970-01-01;"Actif";0;0;0;0;3428.95;1970-01-01;2.10862655;13.53996193;"DAR SALAM ONI";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";7475;"Jamais visité";"Oui"
"iGyKixRj";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;744;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";50688;"Jamais visité";"Oui"
"iGyKixRj";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";17;2020-07-30;1970-01-01;"Actif";0;0;0;0;744;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"EKq06QwN";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;6145.99;1970-01-01;2.1293899;13.5529733;"BANIFANDOU";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";18812;"Jamais visité";"Oui"
"EKq06QwN";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";2;58200;1;6000;6090.89;1970-01-01;2.1293899;13.5529733;"BANIFANDOU";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";23142;"Jamais visité";"Oui"
"NzUUpOwG";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-28;"Actif";0;0;0;0;490.4;2020-07-14;2.124475;13.5513933333333;"BANIFANDOU";"Visites";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Oui";1689;"N'a pas réagi";"Oui"
"NzUUpOwG";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-10;2020-08-12;"Actif";0;0;0;0;25592.9;2020-07-14;2.124475;13.5513933333333;"BANIFANDOU";"Visites";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Non";848;"Non visité";"Non"
"qXnlGarH";2020-07-01;2020-07-31;"Half Wholesaler";"Indirect";"PDV";2020-06-18;"Inactif récent";43;2020-06-18;2020-06-18;"Inactif récent";0;0;0;0;13.46;1970-01-01;3.43802081;11.88552662;"GAYA";"Système";"GAYA";"Urbain";"Gaya 1";"Sud";"Dosso";"Jamais";0;"Jamais visité";"Non"
"qXnlGarH";2020-08-01;2020-08-16;"Half Wholesaler";"Indirect";"PDV";2020-06-18;"Inactif récent";59;2020-06-18;2020-06-18;"Inactif récent";0;0;0;0;13.46;1970-01-01;3.43802081;11.88552662;"GAYA";"Système";"GAYA";"Urbain";"Gaya 1";"Sud";"Dosso";"Jamais";0;"Jamais visité";"Non"
"APzfDaug";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-05-07;"Actif";0;0;0;0;115.5;1970-01-01;7.1081302;13.49763452;"MARADI 601";"Système";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Jamais";1;"Jamais visité";"Non"
"APzfDaug";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-20;"Futur inactif";27;2020-07-20;2020-05-07;"Futur inactif";0;0;0;0;115.5;1970-01-01;7.1081302;13.49763452;"MARADI 601";"Système";"MARADI";"Urbain";"Maradi 2";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"P3Olgxwg";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-04-10;"Actif";0;0;0;0;151307.72;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";56293;"Jamais visité";"Oui"
"P3Olgxwg";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-04-10;"Actif";2;36600;0;0;210268.51;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";19160;"Jamais visité";"Oui"
"jcaQC0Tg";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;1970-01-01;"Actif";0;0;0;0;1365.75;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";7;"Jamais visité";"Non"
"jcaQC0Tg";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;1970-01-01;"Actif";0;0;0;0;78.75;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";13;"Jamais visité";"Non"
"K79T1RB0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-12;"Inactif récent";80;2020-05-12;2020-05-12;"Inactif récent";0;0;0;0;32.46;1970-01-01;8.96332;13.81533;"ECOLE CHARÉE ZAMNA 2";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"K79T1RB0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-12;"Inactif âgé";96;2020-05-12;2020-05-12;"Inactif âgé";0;0;0;0;32.46;1970-01-01;8.96332;13.81533;"ECOLE CHARÉE ZAMNA 2";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"sNi2D20v";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-11;"Inactif récent";81;2020-05-11;2020-05-11;"Inactif récent";0;0;0;0;11.35;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"sNi2D20v";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-11;"Inactif âgé";97;2020-05-11;2020-05-11;"Inactif âgé";0;0;0;0;11.35;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"TI6iSv1G";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-23;"Actif";8;2020-07-23;2020-07-21;"Actif";0;0;0;0;15;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";171;"Jamais visité";"Non"
"TI6iSv1G";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-23;"Futur inactif";24;2020-07-23;2020-07-21;"Futur inactif";0;0;0;0;15;1970-01-01;5.9598;14.0712;"MADAOUA_2";"Système";"MADAOUA";"Urbain";"Madaoua";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"oFkYoMIj";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-25;"Actif";6;2020-07-25;2020-07-10;"Actif";0;0;0;0;1.66;1970-01-01;8.98863;13.84394;"ZINDER UNIV";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";3943;"Jamais visité";"Oui"
"oFkYoMIj";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";3;2020-08-13;2020-07-10;"Actif";0;0;0;0;41.12;1970-01-01;8.98863;13.84394;"ZINDER UNIV";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";685;"Jamais visité";"Non"
"ebWyzrLr";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-04-23;"Inactif âgé";99;2020-04-23;2020-04-23;"Inactif âgé";0;0;0;0;7;1970-01-01;8.96332;13.81533;"ECOLE CHARÉE ZAMNA 2";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"ebWyzrLr";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-04-23;"Inactif âgé";115;2020-04-23;2020-04-23;"Inactif âgé";0;0;0;0;7;1970-01-01;8.96332;13.81533;"ECOLE CHARÉE ZAMNA 2";"Système";"ZINDER";"Urbain";"Zinder 3";"Centre";"Zinder";"Jamais";0;"Jamais visité";"Non"
"2itXqWcG";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";8;51100;0;0;111443.31;1970-01-01;2.09219299;13.49441588;"KARAGUE RIVE DROITE 2";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";44608;"Jamais visité";"Oui"
"2itXqWcG";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";5;117500;0;0;32341.56;2020-08-06;2.09720313549042;13.4880727529526;"GAWEYE RIVE DROITE";"Visites";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Oui";14234;"A maintenu son statut";"Oui"
"bY2cYt3B";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-15;"Inactif récent";46;2020-06-15;2020-05-13;"Inactif récent";0;0;0;0;23.5;2020-07-27;7.07057833333333;13.565425;"TIBIRI MARADI";"Visites";"TIBIRI MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Oui";0;"N'a pas réagi";"Non"
"bY2cYt3B";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;2020-05-13;"Actif";0;0;0;0;24.5;2020-07-27;7.07057833333333;13.565425;"TIBIRI MARADI";"Visites";"TIBIRI MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Non";1;"Non visité";"Non"
"rxxoPGaH";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-19;"Actif";12;2020-07-19;2020-05-21;"Actif";0;0;0;0;287.55;1970-01-01;2.18624837;13.50816527;"NIAMEY2000_MARTABA";"Système";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Jamais";3230;"Jamais visité";"Oui"
"rxxoPGaH";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;2020-05-21;"Actif";0;0;0;0;387.55;1970-01-01;2.18624837;13.50816527;"NIAMEY2000_MARTABA";"Système";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Jamais";100;"Jamais visité";"Non"
"4P7SuhuJ";2020-07-01;2020-07-31;"Half Wholesaler";"Indirect";"PDV";2020-06-11;"Inactif récent";50;1970-01-01;2020-06-11;"Inactif récent";0;0;0;0;10699.64;1970-01-01;4.34638889;14.64283333;"BAGAROUA";"Système";"BAGAROUA";"Rural";"Illéla";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"4P7SuhuJ";2020-08-01;2020-08-16;"Half Wholesaler";"Indirect";"PDV";2020-06-11;"Inactif récent";66;1970-01-01;2020-06-11;"Inactif récent";0;0;0;0;10699.64;1970-01-01;5.24816945;14.90079167;"TAHOUA LYCEE AGABA";"Système";"TAHOUA";"Urbain";"Tahoua 2";"Centre";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"dR8RJO8D";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-25;"Actif";0;0;0;0;2983.85;1970-01-01;2.11793591;13.50630673;"BRS";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";14534;"Jamais visité";"Oui"
"dR8RJO8D";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-06;"Actif";1;1000;0;0;2761.85;1970-01-01;2.08496821;13.49677654;"ECOLE RIVE DROITE 3";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";5068;"Jamais visité";"Oui"
"ByAIi4Wf";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;2020-07-05;"Actif";0;0;0;0;29.69;2020-07-21;7.11005;13.475735;"MARADI BOURJA";"Visites";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Oui";356;"A maintenu son statut";"Non"
"ByAIi4Wf";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-07-05;"Actif";0;0;0;0;446.79;2020-07-21;7.11005;13.475735;"MARADI BOURJA";"Visites";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Non";126;"Non visité";"Non"
"WsweT6Mi";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-23;"Actif";8;2020-07-23;2020-07-23;"Actif";0;0;0;0;525.14;2020-07-23;5.80257833333333;15.9037566666667;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";20;"Nouveau PDV visité";"Non"
"WsweT6Mi";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-23;"Futur inactif";24;2020-07-23;2020-07-23;"Futur inactif";0;0;0;0;525.14;2020-07-23;5.80257833333333;15.9037566666667;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Non";0;"Non visité";"Non"
"eqdjh0c4";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-12;1970-01-01;"Actif";0;0;0;0;1901;1970-01-01;6.28794826;15.4643044;"ABALAK";"Système";"ABALAK";"Urbain";"Abalak";"Nord";"Tahoua";"Jamais";1;"Jamais visité";"Non"
"hvUKYVk3";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";4;2020-07-27;1970-01-01;"Actif";0;0;0;0;20;1970-01-01;7.10011389;13.50396945;"NOUVEAU CARRÉ";"Système";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Jamais";1;"Jamais visité";"Non"
"hvUKYVk3";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";20;2020-07-27;1970-01-01;"Actif";0;0;0;0;20;1970-01-01;7.11846667;13.48912778;"MARADI ECOLE NORMALE";"Système";"MARADI";"Urbain";"Maradi 1";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"ORw1RNSf";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-21;"Actif";10;2020-07-21;2020-07-21;"Actif";0;0;0;0;25;2020-07-21;3.22706833333333;13.6223916666667;"LOGA";"Visites";"LOGA";"Urbain";"Loga";"Centre";"Dosso";"Oui";13;"A maintenu son statut";"Non"
"ORw1RNSf";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-21;"Futur inactif";26;2020-07-21;2020-07-21;"Futur inactif";0;0;0;0;25;2020-08-15;3.22721;13.6224016666667;"LOGA";"Visites";"LOGA";"Urbain";"Loga";"Centre";"Dosso";"Oui";0;"N'a pas réagi";"Non"
"4q1taH4P";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;2020-07-17;"Actif";0;0;0;0;191.5;2020-07-22;5.79751333333333;15.898065;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";25;"Nouveau PDV visité";"Non"
"4q1taH4P";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";30;2020-07-17;2020-07-17;"Inactif récent";0;0;0;0;191.5;2020-08-09;5.79752833333333;15.89808;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";0;"N'a pas réagi";"Non"
"anXxg5L9";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-07-20;"Actif";0;0;0;0;25.5;2020-07-28;5.80988166666667;15.8975916666667;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";25;"A maintenu son statut";"Non"
"anXxg5L9";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-20;"Futur inactif";27;2020-07-20;2020-07-20;"Futur inactif";0;0;0;0;25.5;2020-08-05;5.80989833333333;15.8974833333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";0;"N'a pas réagi";"Non"
"DeYDLffZ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-07-20;"Actif";0;0;0;0;2.1;2020-07-25;5.802525;15.9044533333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";26;"A maintenu son statut";"Non"
"DeYDLffZ";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";2;2020-08-14;2020-08-14;"Actif";0;0;0;0;14.6;2020-08-14;5.80252666666667;15.904595;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";13;"A maintenu son statut";"Non"
"U8P9Ho2q";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-15;"Actif";16;2020-07-15;2020-05-28;"Actif";0;0;0;0;21.74;1970-01-01;2.101909;13.49043647;"GAWEYE RIVE DROITE";"Système";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";344;"Jamais visité";"Non"
"U8P9Ho2q";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-05-28;"Actif";2;28785;0;0;75.97;1970-01-01;2.09219299;13.49441588;"KARAGUE RIVE DROITE 2";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";1874;"Jamais visité";"Oui"
"7GgdDlZY";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-07;"Futur inactif";24;2020-07-07;2020-07-07;"Futur inactif";0;0;0;0;5.3;1970-01-01;7.25381976;13.15696724;"DAN ISSA";"Système";"DAN ISSA";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";13;"Jamais visité";"Non"
"7GgdDlZY";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-07;"Inactif récent";40;2020-07-07;2020-07-07;"Inactif récent";0;0;0;0;5.3;1970-01-01;7.25381976;13.15696724;"DAN ISSA";"Système";"DAN ISSA";"Rural";"Madarounfa";"Sud";"Maradi";"Jamais";0;"Jamais visité";"Non"
"YwsFqsew";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-06;"Actif";10;2020-08-06;1970-01-01;"Actif";0;0;0;0;1505;1970-01-01;6.28794826;15.4643044;"ABALAK";"Système";"ABALAK";"Urbain";"Abalak";"Nord";"Tahoua";"Jamais";5;"Jamais visité";"Non"
"XcvrehL0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-13;"Actif";18;2020-07-13;2020-07-13;"Actif";0;0;0;0;12.5;2020-07-16;2.14360666666667;13.538225;"TOURBOUNANI_ATC";"Visites";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Oui";13;"Nouveau PDV visité";"Non"
"XcvrehL0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-13;"Inactif récent";34;2020-07-13;2020-07-13;"Inactif récent";0;0;0;0;12.5;2020-07-16;2.14360666666667;13.538225;"TOURBOUNANI_ATC";"Visites";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Non";0;"Non visité";"Non"
"H09bBupy";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;208;1970-01-01;2.07511397;13.50532964;"CES_LAMORDE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";8;"Jamais visité";"Non"
"H09bBupy";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";19;2020-07-28;1970-01-01;"Actif";0;0;0;0;208;1970-01-01;2.07511397;13.50532964;"CES_LAMORDE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";0;"Jamais visité";"Non"
"BJKkGKMe";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-15;"Actif";16;2020-07-15;2020-07-15;"Actif";0;0;0;0;104;2020-07-25;5.802555;15.9043833333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";25;"Nouveau PDV visité";"Non"
"BJKkGKMe";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-15;"Inactif récent";32;2020-07-15;2020-07-15;"Inactif récent";0;0;0;0;104;2020-08-02;5.80251;15.9043833333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";0;"N'a pas réagi";"Non"
"rRo4eAwN";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;122365.9;2020-07-27;2.13153333333333;13.538675;"RIMBO COURANT NORD";"Visites";"NIAMEY";"Urbain";"Grand Marché 1";"Grand Marché";"Niamey";"Oui";6435;"A maintenu son statut";"Oui"
"rRo4eAwN";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-08;"Actif";8;2020-08-08;1970-01-01;"Actif";0;0;0;0;2090.9;2020-07-27;2.13153333333333;13.538675;"RIMBO COURANT NORD";"Visites";"NIAMEY";"Urbain";"Grand Marché 1";"Grand Marché";"Niamey";"Non";2225;"Non visité";"Oui"
